server_timestamp,esp32_timestamp,temp_deviceId,current_deviceId,temp1,temp2,temp3,current1,current2,current3,devTemp,devHumi
2025-09-08T05:48:24.726Z,2025-09-08T05:48:24.699Z,1020BA593DC0,8CBFEA879230,27.95306396484375,27.990175247192383,27.684833526611328,-999,-999,0.0374411679804325,-999,-999
2025-09-08T05:48:25.722Z,2025-09-08T05:48:25.699Z,1020BA593DC0,8CBFEA879230,27.95306396484375,27.990175247192383,27.684833526611328,-999,-999,0.03357621654868126,26.31914520263672,61.12611389160156
2025-09-08T05:48:26.722Z,2025-09-08T05:48:26.699Z,1020BA593DC0,8CBFEA879230,27.971677780151367,28.032012939453125,27.64755630493164,-999,-999,0.029540065675973892,26.31914520263672,61.12611389160156
2025-09-08T05:48:27.728Z,2025-09-08T05:48:27.699Z,1020BA593DC0,8CBFEA879230,27.971677780151367,28.032012939453125,27.64755630493164,-999,-999,0.03189145773649216,26.31914520263672,61.29396438598633
2025-09-08T05:48:28.713Z,2025-09-08T05:48:28.699Z,1020BA593DC0,8CBFEA879230,27.976255416870117,28.016094207763672,27.66106605529785,-999,-999,0.02895619533956051,26.31914520263672,61.29396438598633
2025-09-08T05:48:29.712Z,2025-09-08T05:48:29.699Z,1020BA593DC0,8CBFEA879230,27.976255416870117,28.016094207763672,27.66106605529785,-999,-999,0.030796460807323456,26.31914520263672,61.25581741333008
2025-09-08T05:48:30.713Z,2025-09-08T05:48:30.699Z,1020BA593DC0,8CBFEA879230,27.98265266418457,28.0044994354248,27.676734924316406,-999,-999,0.03139514848589897,26.31914520263672,61.25581741333008
2025-09-08T05:48:31.723Z,2025-09-08T05:48:31.699Z,1020BA593DC0,8CBFEA879230,27.98265266418457,28.0044994354248,27.676734924316406,-999,-999,0.03419320657849312,26.31914520263672,61.8173484802246
2025-09-08T05:48:32.708Z,2025-09-08T05:48:32.699Z,1020BA593DC0,8CBFEA879230,27.95956039428711,28.016578674316406,27.656639099121094,-999,-999,0.02856961265206337,26.31914520263672,61.8173484802246
2025-09-08T05:48:33.713Z,2025-09-08T05:48:33.699Z,1020BA593DC0,8CBFEA879230,27.95956039428711,28.016578674316406,27.656639099121094,-999,-999,0.0339600294828415,26.31914520263672,61.73952865600586
2025-09-08T05:48:34.709Z,2025-09-08T05:48:34.699Z,1020BA593DC0,8CBFEA879230,27.86775016784668,27.993370056152344,27.644149780273438,-999,-999,0.03183337301015854,26.31914520263672,61.73952865600586
2025-09-08T05:48:35.711Z,2025-09-08T05:48:35.699Z,1020BA593DC0,8CBFEA879230,27.86775016784668,27.993370056152344,27.644149780273438,-999,-999,0.0325387716293335,26.34050750732422,61.7166404724121
2025-09-08T05:48:36.709Z,2025-09-08T05:48:36.699Z,1020BA593DC0,8CBFEA879230,27.919504165649414,28.00662612915039,27.64453887939453,-999,-999,0.030497204512357712,26.34050750732422,61.7166404724121
2025-09-08T05:48:37.718Z,2025-09-08T05:48:37.699Z,1020BA593DC0,8CBFEA879230,27.919504165649414,28.00662612915039,27.64453887939453,-999,-999,0.03212105855345726,26.34050750732422,61.6586570739746
2025-09-08T05:48:38.709Z,2025-09-08T05:48:38.699Z,1020BA593DC0,8CBFEA879230,27.931617736816406,28.00385856628418,27.645719528198242,-999,-999,0.0343962013721466,26.34050750732422,61.6586570739746
2025-09-08T05:48:39.710Z,2025-09-08T05:48:39.699Z,1020BA593DC0,8CBFEA879230,27.931617736816406,28.00385856628418,27.645719528198242,-999,-999,0.029052291065454483,26.36186981201172,61.57168197631836
