server_timestamp,esp32_timestamp,deviceId,sensor1,sensor2,sensor3,devTemp,devHumi
2025-09-06T06:32:17.218Z,2025-09-06T06:32:17.151Z,1020BA593DC0,31.66476821899414,-999,-999,27.106887817382812,39.3102912902832
2025-09-06T06:32:18.217Z,2025-09-06T06:32:18.151Z,1020BA593DC0,31.489192962646484,-999,-999,27.106887817382812,39.3102912902832
2025-09-06T06:32:19.226Z,2025-09-06T06:32:19.151Z,1020BA593DC0,31.489192962646484,-999,-999,27.106887817382812,39.3255500793457
2025-09-06T06:32:20.231Z,2025-09-06T06:32:20.151Z,1020BA593DC0,31.49631118774414,-999,-999,27.106887817382812,39.3255500793457
2025-09-06T06:32:21.222Z,2025-09-06T06:32:21.151Z,1020BA593DC0,31.49631118774414,-999,-999,27.149612426757812,39.3072395324707
2025-09-06T06:32:22.231Z,2025-09-06T06:32:22.151Z,1020BA593DC0,31.49648094177246,-999,-999,27.149612426757812,39.3072395324707
2025-09-06T06:32:23.240Z,2025-09-06T06:32:23.151Z,1020BA593DC0,31.49648094177246,-999,-999,27.149612426757812,39.29961013793945
2025-09-06T08:18:26.210Z,2025-09-06T08:18:26.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.930877685546875
2025-09-06T08:18:27.234Z,2025-09-06T08:18:27.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.889678955078125
2025-09-06T08:18:28.237Z,2025-09-06T08:18:28.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.889678955078125
2025-09-06T08:18:29.238Z,2025-09-06T08:18:29.164Z,30EDA0B1CA2C,-999,-999,-999,27.822540283203125,37.839324951171875
2025-09-06T08:18:30.241Z,2025-09-06T08:18:30.163Z,30EDA0B1CA2C,-999,-999,-999,27.822540283203125,37.839324951171875
2025-09-06T08:18:31.236Z,2025-09-06T08:18:31.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.865264892578125
2025-09-06T08:18:32.234Z,2025-09-06T08:18:32.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.865264892578125
2025-09-06T08:18:33.234Z,2025-09-06T08:18:33.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.872894287109375
2025-09-06T08:18:34.236Z,2025-09-06T08:18:34.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.872894287109375
2025-09-06T08:18:35.235Z,2025-09-06T08:18:35.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.836273193359375
2025-09-06T08:18:36.235Z,2025-09-06T08:18:36.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.836273193359375
2025-09-06T08:18:37.234Z,2025-09-06T08:18:37.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.804229736328125
2025-09-06T08:18:38.234Z,2025-09-06T08:18:38.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.804229736328125
2025-09-06T08:18:39.238Z,2025-09-06T08:18:39.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.850006103515625
2025-09-06T08:18:40.235Z,2025-09-06T08:18:40.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.850006103515625
2025-09-06T08:18:41.245Z,2025-09-06T08:18:41.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.938507080078125
2025-09-06T08:18:42.234Z,2025-09-06T08:18:42.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.938507080078125
2025-09-06T08:18:43.233Z,2025-09-06T08:18:43.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.976654052734375
2025-09-06T08:18:44.235Z,2025-09-06T08:18:44.163Z,30EDA0B1CA2C,-999,-999,-999,27.843902587890625,37.976654052734375
2025-09-06T08:18:45.235Z,2025-09-06T08:18:45.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.906463623046875
2025-09-06T08:18:46.242Z,2025-09-06T08:18:46.163Z,30EDA0B1CA2C,-999,-999,-999,27.865264892578125,37.906463623046875
