server_timestamp,esp32_timestamp,deviceId,sensor1,sensor2,sensor3,devTemp,devHumi
2025-09-08T05:48:23.720Z,2025-09-08T05:48:22.703Z,1020BA593DC0,-999,-999,-999,-999,-999
2025-09-08T05:48:23.810Z,2025-09-08T05:48:23.784Z,1020BA593DC0,-999,-999,-999,-999,-999
2025-09-08T05:48:24.726Z,2025-09-08T05:48:24.699Z,1020BA593DC0,27.95306396484375,27.990175247192383,27.684833526611328,-999,-999
2025-09-08T05:48:25.722Z,2025-09-08T05:48:25.699Z,1020BA593DC0,27.95306396484375,27.990175247192383,27.684833526611328,26.31914520263672,61.12611389160156
2025-09-08T05:48:26.722Z,2025-09-08T05:48:26.699Z,1020BA593DC0,27.971677780151367,28.032012939453125,27.64755630493164,26.31914520263672,61.12611389160156
2025-09-08T05:48:27.728Z,2025-09-08T05:48:27.699Z,1020BA593DC0,27.971677780151367,28.032012939453125,27.64755630493164,26.31914520263672,61.29396438598633
2025-09-08T05:48:28.713Z,2025-09-08T05:48:28.699Z,1020BA593DC0,27.976255416870117,28.016094207763672,27.66106605529785,26.31914520263672,61.29396438598633
2025-09-08T05:48:29.712Z,2025-09-08T05:48:29.699Z,1020BA593DC0,27.976255416870117,28.016094207763672,27.66106605529785,26.31914520263672,61.25581741333008
2025-09-08T05:48:30.713Z,2025-09-08T05:48:30.699Z,1020BA593DC0,27.98265266418457,28.0044994354248,27.676734924316406,26.31914520263672,61.25581741333008
2025-09-08T05:48:31.723Z,2025-09-08T05:48:31.699Z,1020BA593DC0,27.98265266418457,28.0044994354248,27.676734924316406,26.31914520263672,61.8173484802246
2025-09-08T05:48:32.708Z,2025-09-08T05:48:32.699Z,1020BA593DC0,27.95956039428711,28.016578674316406,27.656639099121094,26.31914520263672,61.8173484802246
2025-09-08T05:48:33.713Z,2025-09-08T05:48:33.699Z,1020BA593DC0,27.95956039428711,28.016578674316406,27.656639099121094,26.31914520263672,61.73952865600586
2025-09-08T05:48:34.709Z,2025-09-08T05:48:34.699Z,1020BA593DC0,27.86775016784668,27.993370056152344,27.644149780273438,26.31914520263672,61.73952865600586
2025-09-08T05:48:35.711Z,2025-09-08T05:48:35.699Z,1020BA593DC0,27.86775016784668,27.993370056152344,27.644149780273438,26.34050750732422,61.7166404724121
2025-09-08T05:48:36.709Z,2025-09-08T05:48:36.699Z,1020BA593DC0,27.919504165649414,28.00662612915039,27.64453887939453,26.34050750732422,61.7166404724121
2025-09-08T05:48:37.718Z,2025-09-08T05:48:37.699Z,1020BA593DC0,27.919504165649414,28.00662612915039,27.64453887939453,26.34050750732422,61.6586570739746
2025-09-08T05:48:38.709Z,2025-09-08T05:48:38.699Z,1020BA593DC0,27.931617736816406,28.00385856628418,27.645719528198242,26.34050750732422,61.6586570739746
2025-09-08T05:48:39.710Z,2025-09-08T05:48:39.699Z,1020BA593DC0,27.931617736816406,28.00385856628418,27.645719528198242,26.36186981201172,61.57168197631836
2025-09-08T05:48:40.708Z,2025-09-08T05:48:40.699Z,1020BA593DC0,27.915407180786133,28.023582458496094,27.658903121948242,26.36186981201172,61.57168197631836
2025-09-08T05:48:41.712Z,2025-09-08T05:48:41.699Z,1020BA593DC0,27.915407180786133,28.023582458496094,27.658903121948242,26.34050750732422,61.56863021850586
2025-09-08T05:48:42.709Z,2025-09-08T05:48:42.699Z,1020BA593DC0,27.925491333007812,28.035316467285156,27.646474838256836,26.34050750732422,61.56863021850586
2025-09-08T05:48:43.709Z,2025-09-08T05:48:43.699Z,1020BA593DC0,27.925491333007812,28.035316467285156,27.646474838256836,26.38323211669922,61.60830307006836
2025-09-08T05:48:44.711Z,2025-09-08T05:48:44.699Z,1020BA593DC0,27.91438102722168,28.012027740478516,27.639892578125,26.38323211669922,61.60830307006836
2025-09-08T05:48:45.715Z,2025-09-08T05:48:45.699Z,1020BA593DC0,27.91438102722168,28.012027740478516,27.639892578125,26.38323211669922,61.56252670288086
2025-09-08T05:48:46.709Z,2025-09-08T05:48:46.699Z,1020BA593DC0,27.89616584777832,28.029354095458984,27.661073684692383,26.38323211669922,61.56252670288086
2025-09-08T05:48:47.712Z,2025-09-08T05:48:47.699Z,1020BA593DC0,27.89616584777832,28.029354095458984,27.661073684692383,26.38323211669922,61.51063919067383
2025-09-08T05:48:48.712Z,2025-09-08T05:48:48.699Z,1020BA593DC0,27.907350540161133,28.01906967163086,27.63682746887207,26.38323211669922,61.51063919067383
2025-09-08T05:48:49.707Z,2025-09-08T05:48:49.699Z,1020BA593DC0,27.907350540161133,28.01906967163086,27.63682746887207,26.36186981201172,61.48775100708008
2025-09-08T05:48:50.711Z,2025-09-08T05:48:50.699Z,1020BA593DC0,27.915725708007812,28.02989387512207,27.642160415649414,26.36186981201172,61.48775100708008
2025-09-08T05:48:51.715Z,2025-09-08T05:48:51.699Z,1020BA593DC0,27.915725708007812,28.02989387512207,27.642160415649414,26.40459442138672,61.49538040161133
2025-09-08T05:48:52.711Z,2025-09-08T05:48:52.699Z,1020BA593DC0,27.895164489746094,28.02210807800293,27.630807876586914,26.40459442138672,61.49538040161133
2025-09-08T05:48:53.721Z,2025-09-08T05:48:53.699Z,1020BA593DC0,27.895164489746094,28.02210807800293,27.630807876586914,26.42595672607422,61.48469924926758
2025-09-08T05:48:54.711Z,2025-09-08T05:48:54.699Z,1020BA593DC0,27.923358917236328,28.02517318725586,27.629730224609375,26.42595672607422,61.48469924926758
2025-09-08T05:48:55.715Z,2025-09-08T05:48:55.699Z,1020BA593DC0,27.923358917236328,28.02517318725586,27.629730224609375,26.38323211669922,61.46486282348633
2025-09-08T05:48:56.709Z,2025-09-08T05:48:56.699Z,1020BA593DC0,27.941688537597656,28.025707244873047,27.629833221435547,26.38323211669922,61.46486282348633
2025-09-08T05:48:57.715Z,2025-09-08T05:48:57.699Z,1020BA593DC0,27.941688537597656,28.025707244873047,27.629833221435547,26.38323211669922,61.44655227661133
2025-09-08T05:48:58.713Z,2025-09-08T05:48:58.699Z,1020BA593DC0,27.872961044311523,28.01510238647461,27.606504440307617,26.38323211669922,61.44655227661133
2025-09-08T05:48:59.726Z,2025-09-08T05:48:59.699Z,1020BA593DC0,27.872961044311523,28.01510238647461,27.606504440307617,26.42595672607422,61.45875930786133
2025-09-08T05:49:00.710Z,2025-09-08T05:49:00.699Z,1020BA593DC0,27.842876434326172,27.997236251831055,27.59659194946289,26.42595672607422,61.45875930786133
2025-09-08T05:49:01.721Z,2025-09-08T05:49:01.699Z,1020BA593DC0,27.842876434326172,27.997236251831055,27.59659194946289,26.42595672607422,61.47859573364258
2025-09-08T05:49:02.709Z,2025-09-08T05:49:02.699Z,1020BA593DC0,27.880277633666992,28.018808364868164,27.622177124023438,26.42595672607422,61.47859573364258
2025-09-08T05:49:03.710Z,2025-09-08T05:49:03.699Z,1020BA593DC0,27.880277633666992,28.018808364868164,27.622177124023438,26.40459442138672,61.46181106567383
2025-09-08T05:49:04.710Z,2025-09-08T05:49:04.699Z,1020BA593DC0,27.88388442993164,28.025968551635742,27.63568687438965,26.40459442138672,61.46181106567383
2025-09-08T05:49:05.711Z,2025-09-08T05:49:05.699Z,1020BA593DC0,27.88388442993164,28.025968551635742,27.63568687438965,26.42595672607422,61.49843215942383
2025-09-08T05:49:06.709Z,2025-09-08T05:49:06.699Z,1020BA593DC0,27.89785385131836,28.0474739074707,27.62612533569336,26.42595672607422,61.49843215942383
2025-09-08T05:49:07.709Z,2025-09-08T05:49:07.699Z,1020BA593DC0,27.89785385131836,28.0474739074707,27.62612533569336,26.40459442138672,61.51369094848633
2025-09-08T05:49:08.709Z,2025-09-08T05:49:08.699Z,1020BA593DC0,27.92706298828125,28.007339477539062,27.605497360229492,26.40459442138672,61.51369094848633
2025-09-08T05:49:09.710Z,2025-09-08T05:49:09.699Z,1020BA593DC0,27.92706298828125,28.007339477539062,27.605497360229492,26.42595672607422,61.5243797302246
2025-09-08T05:49:10.710Z,2025-09-08T05:49:10.699Z,1020BA593DC0,27.902671813964844,28.04035186767578,27.60325813293457,26.42595672607422,61.5243797302246
2025-09-08T05:49:11.716Z,2025-09-08T05:49:11.699Z,1020BA593DC0,27.902671813964844,28.04035186767578,27.60325813293457,26.42595672607422,61.51826858520508
2025-09-08T05:49:12.708Z,2025-09-08T05:49:12.699Z,1020BA593DC0,27.888656616210938,28.01148223876953,27.596498489379883,26.42595672607422,61.51826858520508
2025-09-08T05:49:13.712Z,2025-09-08T05:49:13.699Z,1020BA593DC0,27.888656616210938,28.01148223876953,27.596498489379883,26.40459442138672,61.55337142944336
2025-09-08T05:49:14.715Z,2025-09-08T05:49:14.699Z,1020BA593DC0,27.861915588378906,28.039947509765625,27.605663299560547,26.40459442138672,61.55337142944336
2025-09-08T05:49:15.717Z,2025-09-08T05:49:15.699Z,1020BA593DC0,27.861915588378906,28.039947509765625,27.605663299560547,26.38323211669922,61.5884666442871
2025-09-08T05:49:16.713Z,2025-09-08T05:49:16.699Z,1020BA593DC0,27.88920021057129,28.01125717163086,27.58441925048828,26.38323211669922,61.5884666442871
2025-09-08T05:49:17.711Z,2025-09-08T05:49:17.699Z,1020BA593DC0,27.88920021057129,28.01125717163086,27.58441925048828,26.38323211669922,61.62051010131836
2025-09-08T05:49:18.711Z,2025-09-08T05:49:18.699Z,1020BA593DC0,27.878921508789062,28.0281810760498,27.59014892578125,26.38323211669922,61.62051010131836
2025-09-08T05:49:23.678Z,2025-09-08T05:49:19.699Z,1020BA593DC0,27.878921508789062,28.0281810760498,27.59014892578125,26.40459442138672,61.6311912536621
2025-09-08T05:49:23.705Z,2025-09-08T05:49:23.713Z,1020BA593DC0,27.850317001342773,28.0230541229248,27.57321548461914,26.40459442138672,61.6311912536621
2025-09-08T05:49:23.771Z,2025-09-08T05:49:23.761Z,1020BA593DC0,27.850317001342773,28.0230541229248,27.57321548461914,26.38323211669922,61.6464500427246
2025-09-08T05:49:24.716Z,2025-09-08T05:49:23.846Z,1020BA593DC0,27.84320640563965,28.053497314453125,27.59162139892578,26.38323211669922,61.6464500427246
2025-09-08T05:49:24.782Z,2025-09-08T05:49:24.772Z,1020BA593DC0,27.84320640563965,28.053497314453125,27.59162139892578,26.40459442138672,61.71511459350586
2025-09-08T05:49:25.714Z,2025-09-08T05:49:24.839Z,1020BA593DC0,27.859106063842773,28.03748893737793,27.58868980407715,26.40459442138672,61.71511459350586
2025-09-08T05:49:25.790Z,2025-09-08T05:49:25.775Z,1020BA593DC0,27.859106063842773,28.03748893737793,27.58868980407715,26.40459442138672,61.72121810913086
2025-09-08T05:49:26.713Z,2025-09-08T05:49:26.699Z,1020BA593DC0,27.863027572631836,28.007259368896484,27.57480239868164,26.40459442138672,61.72121810913086
2025-09-08T05:49:27.709Z,2025-09-08T05:49:27.699Z,1020BA593DC0,27.863027572631836,28.007259368896484,27.57480239868164,26.38323211669922,61.73647689819336
2025-09-08T05:49:28.714Z,2025-09-08T05:49:28.699Z,1020BA593DC0,27.888896942138672,28.014095306396484,27.588031768798828,26.38323211669922,61.73647689819336
2025-09-08T05:49:29.708Z,2025-09-08T05:49:29.699Z,1020BA593DC0,27.888896942138672,28.014095306396484,27.588031768798828,26.38323211669922,61.7502098083496
