server_timestamp,esp32_timestamp,deviceId,sensor1,sensor2,sensor3
2025-09-08T05:48:25.883Z,2025-09-08T05:48:25.537Z,8CBFEA879230,0,0,0.0374411679804325
2025-09-08T05:48:26.920Z,2025-09-08T05:48:26.535Z,8CBFEA879230,0,0,0.03357621654868126
2025-09-08T05:48:28.017Z,2025-09-08T05:48:27.535Z,8CBFEA879230,0,0,0.029540065675973892
2025-09-08T05:48:28.907Z,2025-09-08T05:48:28.535Z,8CBFEA879230,0,0,0.03189145773649216
2025-09-08T05:48:29.902Z,2025-09-08T05:48:29.535Z,8CBFEA879230,0,0,0.02895619533956051
2025-09-08T05:48:30.900Z,2025-09-08T05:48:30.535Z,8CBFEA879230,0,0,0.030796460807323456
2025-09-08T05:48:31.900Z,2025-09-08T05:48:31.535Z,8CBFEA879230,0,0,0.03139514848589897
2025-09-08T05:48:32.907Z,2025-09-08T05:48:32.535Z,8CBFEA879230,0,0,0.03419320657849312
2025-09-08T05:48:34.144Z,2025-09-08T05:48:33.535Z,8CBFEA879230,0,0,0.02856961265206337
2025-09-08T05:48:34.899Z,2025-09-08T05:48:34.535Z,8CBFEA879230,0,0,0.0339600294828415
2025-09-08T05:48:35.898Z,2025-09-08T05:48:35.535Z,8CBFEA879230,0,0,0.03183337301015854
2025-09-08T05:48:36.917Z,2025-09-08T05:48:36.535Z,8CBFEA879230,0,0,0.0325387716293335
2025-09-08T05:48:37.902Z,2025-09-08T05:48:37.535Z,8CBFEA879230,0,0,0.030497204512357712
2025-09-08T05:48:38.897Z,2025-09-08T05:48:38.535Z,8CBFEA879230,0,0,0.03212105855345726
2025-09-08T05:48:39.920Z,2025-09-08T05:48:39.535Z,8CBFEA879230,0,0,0.0343962013721466
2025-09-08T05:48:40.903Z,2025-09-08T05:48:40.535Z,8CBFEA879230,0,0,0.029052291065454483
2025-09-08T05:48:41.903Z,2025-09-08T05:48:41.535Z,8CBFEA879230,0,0,0.02464667707681656
2025-09-08T05:48:42.906Z,2025-09-08T05:48:42.535Z,8CBFEA879230,0,0,0.03391391783952713
2025-09-08T05:48:43.922Z,2025-09-08T05:48:43.535Z,8CBFEA879230,0,0,0.027772115543484688
2025-09-08T05:48:44.896Z,2025-09-08T05:48:44.535Z,8CBFEA879230,0,0,0.02959364838898182
2025-09-08T05:48:45.898Z,2025-09-08T05:48:45.535Z,8CBFEA879230,0,0,0.02317073568701744
2025-09-08T05:48:46.899Z,2025-09-08T05:48:46.535Z,8CBFEA879230,0,0,0.026120731607079506
2025-09-08T05:48:47.916Z,2025-09-08T05:48:47.535Z,8CBFEA879230,0,0,0.028830215334892273
2025-09-08T05:48:49.575Z,2025-09-08T05:48:48.535Z,8CBFEA879230,0,0,0.023036260157823563
2025-09-08T05:48:49.973Z,2025-09-08T05:48:49.611Z,8CBFEA879230,0,0,0.023588595911860466
2025-09-08T05:48:50.925Z,2025-09-08T05:48:50.535Z,8CBFEA879230,0,0,0.023401480168104172
2025-09-08T05:48:51.925Z,2025-09-08T05:48:51.535Z,8CBFEA879230,0,0,0.0259581133723259
