server_timestamp,esp32_timestamp,deviceId,sensor1,sensor2,sensor3,devTemp,devHumi
2025-09-07T08:08:27.551Z,1970-01-01T00:00:13.545Z,1020BA593DC0,30.428598403930664,31.101123809814453,31.188199996948242,27.106887817382812,71.5754928588867
2025-09-07T08:08:28.528Z,2025-09-07T08:08:28.511Z,1020BA593DC0,30.428598403930664,31.101123809814453,31.188199996948242,27.170974731445312,71.27183532714844
2025-09-07T08:08:29.571Z,2025-09-07T08:08:29.511Z,1020BA593DC0,30.477968215942383,31.121793746948242,31.208349227905273,27.170974731445312,71.27183532714844
2025-09-07T08:08:30.630Z,2025-09-07T08:08:30.511Z,1020BA593DC0,30.477968215942383,31.121793746948242,31.208349227905273,27.170974731445312,71.1055145263672
2025-09-07T08:08:32.038Z,2025-09-07T08:08:31.511Z,1020BA593DC0,30.49032211303711,31.135835647583008,31.213069915771484,27.170974731445312,71.1055145263672
2025-09-07T08:08:32.523Z,2025-09-07T08:08:32.511Z,1020BA593DC0,30.49032211303711,31.135835647583008,31.213069915771484,27.235061645507812,70.98802185058594
2025-09-07T08:08:38.656Z,2025-09-07T08:08:37.534Z,1020BA593DC0,30.49561882019043,31.143112182617188,31.21322250366211,27.235061645507812,70.85831451416016
2025-09-07T08:08:38.738Z,2025-09-07T08:08:38.723Z,1020BA593DC0,30.48136329650879,31.129959106445312,31.208351135253906,27.235061645507812,70.85831451416016
2025-09-07T08:08:38.833Z,2025-09-07T08:08:38.802Z,1020BA593DC0,30.48136329650879,31.129959106445312,31.208351135253906,27.341880798339844,70.72403717041016
2025-09-07T08:08:39.528Z,2025-09-07T08:08:38.899Z,1020BA593DC0,30.47024154663086,31.1497745513916,31.22565269470215,27.341880798339844,70.72403717041016
2025-09-07T08:08:39.615Z,2025-09-07T08:08:39.593Z,1020BA593DC0,30.47024154663086,31.1497745513916,31.22565269470215,27.341880798339844,70.6919937133789
2025-09-07T08:08:40.534Z,2025-09-07T08:08:39.712Z,1020BA593DC0,30.5073070526123,31.193683624267578,31.211994171142578,27.341880798339844,70.6919937133789
2025-09-07T08:08:40.610Z,2025-09-07T08:08:40.596Z,1020BA593DC0,30.5073070526123,31.193683624267578,31.211994171142578,27.363243103027344,70.6523208618164
2025-09-07T08:08:41.530Z,2025-09-07T08:08:41.511Z,1020BA593DC0,30.5244140625,31.174047470092773,31.248760223388672,27.363243103027344,70.6523208618164
2025-09-07T08:08:42.536Z,2025-09-07T08:08:42.511Z,1020BA593DC0,30.5244140625,31.174047470092773,31.248760223388672,27.381935119628906,70.6126480102539
2025-09-07T08:08:43.524Z,2025-09-07T08:08:43.511Z,1020BA593DC0,30.482704162597656,31.18558120727539,31.208106994628906,27.381935119628906,70.6126480102539
2025-09-07T08:08:44.564Z,2025-09-07T08:08:44.511Z,1020BA593DC0,30.482704162597656,31.18558120727539,31.208106994628906,27.363243103027344,70.5790786743164
2025-09-07T08:08:45.533Z,2025-09-07T08:08:45.511Z,1020BA593DC0,30.52842903137207,31.174354553222656,31.224384307861328,27.363243103027344,70.5790786743164
2025-09-07T08:08:46.531Z,2025-09-07T08:08:46.511Z,1020BA593DC0,30.52842903137207,31.174354553222656,31.224384307861328,27.424659729003906,70.54703521728516
2025-09-07T08:08:47.526Z,2025-09-07T08:08:47.511Z,1020BA593DC0,30.537067413330078,31.187549591064453,31.21978187561035,27.424659729003906,70.54703521728516
2025-09-07T08:08:48.637Z,2025-09-07T08:08:48.511Z,1020BA593DC0,30.537067413330078,31.187549591064453,31.21978187561035,27.424659729003906,70.4783706665039
2025-09-07T08:08:49.526Z,2025-09-07T08:08:49.511Z,1020BA593DC0,30.498598098754883,31.19599723815918,31.233667373657227,27.424659729003906,70.4783706665039
2025-09-07T08:08:50.534Z,2025-09-07T08:08:50.511Z,1020BA593DC0,30.498598098754883,31.19599723815918,31.233667373657227,27.488746643066406,70.44632720947266
2025-09-07T08:08:51.525Z,2025-09-07T08:08:51.511Z,1020BA593DC0,30.54686737060547,31.19963836669922,31.222509384155273,27.488746643066406,70.44632720947266
2025-09-07T08:08:52.527Z,2025-09-07T08:08:52.511Z,1020BA593DC0,30.54686737060547,31.19963836669922,31.222509384155273,27.510108947753906,70.4203872680664
2025-09-07T08:08:53.652Z,2025-09-07T08:08:53.511Z,1020BA593DC0,30.474855422973633,31.216856002807617,31.209436416625977,27.510108947753906,70.4203872680664
2025-09-07T08:08:54.588Z,2025-09-07T08:08:54.511Z,1020BA593DC0,30.474855422973633,31.216856002807617,31.209436416625977,27.531471252441406,70.3868179321289
2025-09-07T08:08:59.492Z,2025-09-07T08:08:55.511Z,1020BA593DC0,30.53879165649414,31.214885711669922,31.220870971679688,27.531471252441406,70.3868179321289
2025-09-07T08:08:59.529Z,2025-09-07T08:08:59.534Z,1020BA593DC0,30.53879165649414,31.214885711669922,31.220870971679688,27.531471252441406,70.3624038696289
2025-09-07T08:08:59.605Z,2025-09-07T08:08:59.596Z,1020BA593DC0,30.56273651123047,31.211618423461914,31.2039909362793,27.531471252441406,70.3624038696289
2025-09-07T08:09:00.527Z,2025-09-07T08:08:59.668Z,1020BA593DC0,30.5124454498291,31.221492767333984,31.22329330444336,27.531471252441406,70.3624038696289
2025-09-07T08:09:00.604Z,2025-09-07T08:09:00.589Z,1020BA593DC0,30.5124454498291,31.221492767333984,31.22329330444336,27.616920471191406,70.29679107666016
